,title,price,img,post,condition
76,Furniture Blowout Sale! Sectional Bed Dining Bar Mattress Sofa Futon!,,https://images.craigslist.org/00R0R_3Qgxu6aXdwX_600x450.jpg,"Website: www.FurnishingStandards.com
We offer all home furniture items for your home. Shop our store website today for the best deals in town, the lowest prices and blowout deals!


 Living Room Furniture  www.FurnishingStandards.com/living-roomYour living room is the place where you relax, entertain, watch movies, play games and more. That's all the more reason why your living room furniture should reflect your style and meet your needs. Whether you're shopping for a new living room sofa, TV stand or stylish coffee table, you won't find a better online furniture store than Furnishing Standards. We have an amazing selection of living room furniture in any style, from traditional leather furniture to custom upholstery so you can get the exact fabric you need to match the rest of your decor. Common Terms: Sofa love seat, futon, lovseat, TV Stand, chaise chair, recliner, reclining, cocktail, ottoman, glider, brass, mirror, decor, wall, footstool, coffee table, sofa table, end tables, occasional tables, sofa sleeper, leather couch brown gray grey black couches sectional sectionals storage pull out bed.

 Bedroom Room Furniture  www.FurnishingStandards.com/bedroomYour bedroom should be a retreat – a place where you can relax during a busy day, or sleep in after a long week. With our incredible selection of bedroom furniture like headboards, dressers, and armoires you can make your dream bedroom a reality. From the popular white bedroom furniture look that helps a room feel modern to rustic bedroom furniture sets for those who love wood and wicker, Furnishing Standards has it all for sale online. Once you’ve decided the style of bedroom you want, you should make sure that you have all the essential elements. Common Terms: Beds Bedroom Sets Dresser Headboards nightstand accent chairs armoires wardrobes mattress benches to frame makeup vanity jewelry small space large black grey gray leather queen cal, king, chest of drawers, sleigh bed, antique, headboard.


 Dining Room Furniture  www.FurnishingStandards.com/dining-roomMake your dining room a welcoming and comfortable space when you select from the wide array of dining sets at Furnishing Standards. From large six piece sets with side chairs and a dining bench for entertaining friends and family to three-piece bistro sets where you can enjoy morning coffee with your partner, this assortment of dining sets offers something for every lifestyle. Encourage guests to linger at the table after meals by providing cozy upholstered chairs covered in fabric or easy-to-clean faux leather. Maximize your floor space by selecting a narrow country-height table that fits against a wall and includes backless stools that slide under the table to keep walkways open. Common Terms: 7pc 5 pc 7 piece 5, 3, dining room dinette tables chair formal, kitchen cart, counter height set, stool high chairs, Table including extension leaves, table leaf bags host chairs, side chairs, armchairs buffet, sideboard, console, china cabinets, display cabinets server, serving cart, baker’s Rack, bench, settee, pub, kitchen, sideboard, islands, hutch, wine rack, breakfast nook. 

 Mattress www.FurnishingStandards.com/mattressMattresses are the key to feeling your best. Sleep can determine how good you feel in the days to come. Find the perfect mattress that makes you feel well-rested and ready to tackle the next morning. Choose yours today by selecting the size, type, and comfort level of your choice. Furnishing Standards has what you need so you can sleep at your desired comfort. With your new mattress, there may be some questions you have in terms of preserving it. At Furnishing Standards, we try to make sure you always have many options for your home. That's why we have so many mattresses for sale on our site, including mattresses from brands like Linenspa and Classic Brands. We want to make sure when you're looking for where to buy mattresses online, you're getting the one that's exactly right for you, whether that's the 7"" Medium Gel Memory Foam Mattress, the 11"" Medium-Soft Mattress, or something entirely different and unique to your home. We have thousands of great deals every day with no need for a coupon. There's never been a better time to ""Furnishing Standards my mattresses"". Common Terms: Queen, king, full, twin, xl, box, spring, bunkie board, metal bed frame, foundation, bedding, air, bamboo fabric, double, single, pillowtop, euro top, firm, foam, hybrid, spring, innerspring, latex, memory foam, natural fibers, pillow, plush, quilt, sleep, twin-X, tight top, visco elastic.

 Area Rugs  www.FurnishingStandards.com/area-rugUsing an area rug can help define your space and solidify your overall theme. Perhaps you need a little splash of color to really bring the room together or you want to find something that will accent the sofa. Maybe you need an area rug to cover up that hideous stain on the floor that you cannot get rid of! Whatever the reason for needing or wanting an area rug, know that we have the selection and the price that will make you happy. Shop online at Furnishing Standards to find an area or throw rug that will match the décor and style of any room – whether it is for a dining room, kitchen bedroom or living room floor. Common Terms: 8' x 10' Area Rugs · ‎9' x 12' Area Rugs · ‎5' x 8' Area Rugs · ‎3' x 5', round, oval, rectangular, runner, square, carpet, blend, chenille, contemporary, cotton, cross woven, silk, flatweave, hand, polyester, tufted, knotted woven, bordered, needlepoint, shag, cut loop, cut pile, oriental Rugs, kilim, pads, different types of rugs, hallway, door mats, outdoor rugs, bath, stair production method machine, woven construction, styles tufted knotted flat, woven hooked braided, shape octagonal slices style modern, traditional world bohemian, coastal country, rustic, french industrial, mid century, tropical, scandinavian, lodge mission, shaker jute, seagrass & sisal silk, animal skin, synthetics acrylic, patterns, geometric, oriental floral, solid, trellis, color, bordered, ikat, tibetan, chevron, southwestern, animal print, plaid paisley, polka, dot, features, non slip, backing, floor heating, safe eco friendly, reversible,  pile height flat low medium high.


 Kids Bedroom Furniture  www.FurnishingStandards.com/kids-roomAs kids grow older and grow out of their cradles and cribs parents need to think about what types of kid furniture they need for their child to create the best kids room that they can. Children's furniture ranges in size, color, and material depending on what you or your kid need. In addition, the furniture you select will depend on you and your child's personal design preferences. Since this is something that your child will use, but you will have to get and furnish in your home, it’s a group effort to find the perfect piece of kid furniture. Common Terms: teen, twin over twin, full, loft staircase, trundle, bunkbed, bunkbeds, bunk bed, gaming chair, metal, wood, youth, toddler, bean bag, playroom, cottage, tents, teepees, tunnels, daybed.

 Office Furniture  www.FurnishingStandards.com/officeLooking for inspiration on how to design and decorate your home office? Having an office you look forward to working in each day is essential to a productive workflow. It's important to blend functional pieces like office desks, shelves, and bookcases with pieces that spark creativity like art, photos, and plants. Whether you're in need of furniture ideas or office organization tips, you're sure to find something in these workspaces that you can emulate in your home office. Common Terms: Desks, seating chairs, bookcase, storage, printer stand, laptop stand, chair mat, safes, work station, workstation, adjustable height tables, cherry, mahogany, mocha, driftwood, L shape, pedestal, conference, office, filing, breakroom, lunchroom, lounge, reception, open, credenza, unit, lamps, media, lighting, cubicle, shelving, shelve, magazine rack, book case, mailroom, wire.


 Bar Furniture  www.FurnishingStandards.com/barWhat's better than hanging at a local bar with your close friends? Hanging with your friends at your home bar. It doesn't matter if you're a wine aficionado or someone who enjoys an occasional cocktail, with the right bar furniture, you can transform your space from a basic room into a sanctuary of good times. From traditional leather and wood blends to more modern acrylic and metal combinations, when choosing your furniture, the options on Furnishing Standards are nearly endless, but don't let this intimidate you. If you're new to shopping for bar pieces, knowing what key points to keep in mind is helpful. Common Terms: Barstools, pud, beer can track lighting, liquor, bottle cap, globe, skull antler, wine barrel sink, cork, whiskey bottle, spool, chandelier, candles, pallet, chiller, tap handles, mini bar, bistro, refrigerators, farmhouse.

 Patio Furniture  www.FurnishingStandards.com/patioPatio furniture allows you to comfortably spend countless hours outside with family and friends. When shopping for patio furniture, there are several different factors that should be considered to ensure an optimal configuration on your patio or deck. How many people will using the furniture and how they will be using it are key questions to answer when shopping for outdoor furniture. Once you've gathered your thoughts and have a general sense of what you need, it's time to examine and decide on the different types of patio furniture available. Common Terms: outdoor, umbrella, shades, gazebos, deck boxes, pergolas canopies hammock accessories, footstools, privacy screens, cushions, pillows, patio Sofas & loveseats patio tables, and wicker, swing, club, aluminum, red, blue, brown, white, water resistant, rocker, armchairs,bamboo, tray, grill, cedar, rounded pit, center table, 
, folding chairs, conversation, wrought iron, picnic table, shaded circular lounge, carved, pool, poolside, suspended rattan orb chair, fire pit.
  www.FurnishingStandards.com",new
77,Dining Room Table,75,https://images.craigslist.org/00C0C_2fOrdpUXrgx_600x450.jpg,"Pickup only. Table as is. Very good quality wood. If you want chairs you can have em for $5 each. Some paint stains and a little scratches. 64”x40”x30”. Extension included, adds another 18”. $75 or best offer. Text me at  show contact info",fair
78,VARIDESK Standing Desk Solution Pro 30,150,https://images.craigslist.org/00L0L_gh5G1t4ESJO_600x450.jpg,"Brand new in box never been opened.

From The Manufacturer -
The Pro 30 is a standing desk sized to accommodate those with single-monitor setups or those with limited space. The single, large display surface gives you a spacious work area for documents, accessories and all the essentials. Like all VARIDESK stand up desk models, the Pro 30 features our patented, spring-assisted lift mechanism that allows you to raise and lower it almost effortlessly in just seconds, making it a true sit stand desk. It can hold up to 35 lbs. (15.8 kg) with ease and stays sturdy and stable even at its fully extended height.

Dimensions:
Desk: 30"" X 27"" Height: 0.5"" – 16""",new
79,Retro couch rotating Chaise..),620,https://images.craigslist.org/00V0V_gHD90biujFF_600x450.jpg,"Box seating and track arms on tapered legs with a rotating Chaise, 83 inches wide, mid-century designed sofa has chaise. 
Lightly used in a model home.",new
80,Unique Extra Tall Ladder Back Chair,50,https://images.craigslist.org/00y0y_ediR2GMQYN3_600x450.jpg,"Unique Extra Tall Ladder Back Chair w. Rush Bottom Seat
Measures 19""W x 24.5""D x 49""T, 18""Seat Rise

Please reach out by email if you would like to make an appointment to see this piece in person. Kindly give some idea of your best days and times to meet when requesting an appointment. I am located on W. Broad Street near Belvidere in the First Fridays Arts District.",excellent
81,Architectural Salvage Wood Column,26,https://images.craigslist.org/00X0X_8a6pQp0PRwL_600x450.jpg,Please reach out by email if you would like to make an appointment to see this piece in person. Kindly give some idea of your best days and times to meet when requesting an appointment. I am located on W. Broad Street near Belvidere in the First Fridays Arts District.,good
82,"42"" Chinoiserie Black Octagonal Rattan Wicker Mirror",199,https://images.craigslist.org/00s0s_5jvCsLJocVk_600x450.jpg,"Large octagonal mirror crafted of woven wicker overlaid with half-round wood strips and fluted round bar outside edges, with rattan wrap corner detailing. Newly finished with a glossy black lacquer paint. Can be hung either vertically or horizontally by switching the existing hanging brackets as desired. Mirror area not including framing measures 29"" x 22.75"". Entire piece measures 36ʺW × 1.75ʺD × 42ʺH.

Please reach out by email if you would like to make an appointment to see this piece. When you write, kindly give some idea of your best days and times to meet.",excellent
83,"Vintage Asian Tiki Tropical Rattan Sofa and Arm Chairs, Set of 3",750,https://images.craigslist.org/00c0c_jab0oSyKC3k_600x450.jpg,"Wonderful vintage rattan long sofa and two matching armchairs with subtle Asian or Tiki styling. Note the ""wave"" shaped stretcher running across the front of the sofa, and the swooped armrests. All frames are in excellent sturdy condition, with original upholstered cushions that are somewhat dated and worn. Recommend reupholstery. Frame height of all pieces measures 26.5"" T at back without including back cushions. Arm height of all pieces measures 22.5"" T. Seat Rise of all pieces measures 15.5"" T with current cushions.
Measurements for Arm chairs including cushions: measure 28.5"" Tall at back cushion, 33"" Deep back to front, 24"" Across front. Made in USA, circa 1950s.

Please reach out by email if you would like to make an appointment to see this piece. When you write, kindly give some idea of your best days and times to meet.",good
84,Queen Size Poster Bed(canopy).PICK UP ONLY,125,https://images.craigslist.org/01010_1un2tuRpMUW_600x450.jpg,125$ FIRM and cash only.PORCH PICK UP ONLY ON WEST GRACE ST.(RICHMOND) I am not mobile. Cant meet or deliver. Serious inquiries. Only message me if you will buy it. This is a steal for a poster bed frame! It has the pieces to make the canopy bed too. Has all pieces. No longer needed. Want gone asap. Taking up space in my room. I paid 60$ for the slats that are included.,good
85,Several seating options sectional,1350,https://images.craigslist.org/00H0H_lsUWXPwXjdN_600x450.jpg,"Nobby textured fabric of different grays including browns and Ivory is very stain resistant and easy to maintain. It is also minimalist in design and shape, while also being highly desirable in its understated sophistication. Seven throw pillows compliment your decor with many colors to work with. The seating is generous and comfortable while still being supportive with pocketed coiling throughout. As a designer I used it for a couple of months in an upscale designer home just for it's mere beauty. Now I can offer it to you at hundreds below retail. My loss makes your gain and I have a delivery truck easing your burden of getting it to your home. We can get it to you quickly if need be. Temperatures will be dropping and It's almost time to pull out the blankets and snuggle with your loved ones on your new sectional. I can answer more questions or set up a time for you to see it in person.  
Call now.",new
86,Recliner for sale 200$ (buyer needs to pick up ASAP),,https://images.craigslist.org/00o0o_1dZI2LLiFa5_600x450.jpg,"Brand new recliner (navy color). super clean, never used, need to sell ASAP because I am moving upstate.",like new
87,Full size sofa $200 (buyer need to pick up),200,https://images.craigslist.org/00R0R_gd3UFoeQqEY_600x450.jpg,"Full size sofa, fabric gray color, super clean, like new, machine washable pads, Buyer need to pick up, Needs to sell",like new
88,Ikea blue chair,15,https://images.craigslist.org/00Q0Q_240erPp1fBt_600x450.jpg,Blue Ikea plastic chair in like-new condition. It has been in an office and barely used.,like new
89,"8'x10' area rug, new",60,https://images.craigslist.org/00u0u_4ppC559qTM3_600x450.jpg,"8x10 (7'10""x9'10"") area rug, Purchased from Lowe's a couple years back and never ended up using it - it's still unopened in the original factory wrap. I believe original price was 210. It's polypropylene, and similar texture/plushness to cut pile carpet",new
90,Bar Height Metal Table,25,https://images.craigslist.org/00n0n_l6zbLqBn68L_600x450.jpg,"Used once, metal bar height table. Diameter is about 24”.

Cash only.",good
91,MATTRESSES AND BOXSPRINGS,125,https://images.craigslist.org/00G0G_6Suqr79So4d_600x450.jpg,"Brand new mattresses for a super low price. DELIVERY available for a fee depending on your location. TOTAL PRICES:

Twin $125
Full $250
Queen $295
King $325
Boxsprings $30 - $40 ($60 - $90 without purchase of mattress) 

Call or text Drew at  show contact info",new
92,Large buffet w/lots of storage,75,https://images.craigslist.org/00n0n_jdJezyXC2qk_600x450.jpg,"**Reduced Price**
Art deco style, light brown, solid wood buffet. Rounded edges, with nice inlay and trim details. Two cabinet doors on each end, and three large drawers in middle. Fair condition.",fair
93,Antique drop leaf table,250,https://images.craigslist.org/00i0i_7lkg2vJ12XF_600x450.jpg,"Beautiful handmade, I bought upcycled a couple of years ago but no longer have room for it and never use...so pretty. 42x46 (21 when folded up)",new
94,Vertical Bookshelf from Design Within Reach,150,https://images.craigslist.org/00101_38QXv820Zfl_600x450.jpg,Vertical Bookshelf originally purchased from Design Within Reach. Very sturdy and in good used condition. Approximately 80 inches tall.,good
95,Two metal bed frames,150,https://images.craigslist.org/00000_cJlhq8NWHKx_600x450.jpg,I have two metal bed frames have the wood slacks that's support the matress just not pictured,excellent
