,title,price,img,post,condition
52,TV Sale!! 50% off of all our TVS!!! Great Deal!!!,,https://images.craigslist.org/01717_8yMFgjY1iQU_600x450.jpg,"This great deal is located at the Tech Exchange – we’re right near VCU at 817 W Cary st! Come check out the amazing game selection today!

We’ve got an awesome sale on ALL OF OUR TVs in store! We have discounted 50% off since we have so many!!

Have old Video Games, Cell Phones, Laptops, DVDs or other small electronics lying around? We’ll buy them for cash on the spot! Call or stop by today!

www.thetechexchange.net
www.facebook.com/TechExchangeRVA
Call us at (804) 225-8137 with any questions!

817 W Cary St, Richmond VA 23220
Open 11-7 Mon-Sat, 12-5 Sun","

more ads  by this user        
"
53,Bose 700 Noise-Cancelling Bluetooth Headphones! Warranty Included! Wow,215,https://images.craigslist.org/00606_4IeaAIhMERC_600x450.jpg,"This awesome deal is located at the Tech Exchange – we’re right near VCU at 817 W Cary st! Come check out the amazing game and electronics selection today!

We’ve got a great deal on an awesome Bose 700 Noise-Cancelling Bluetooth Headphones! Get it today for just 214.99!

This Bose 700 Noise-Cancelling Bluetooth Headphones has been fully cleaned, tested and is in great working condition! The case and charger are also included, and this item carries a 2 week working warranty!

We normally would sell this item for $249.99 but come in and mention this ad and it can be yours for $214.99!

Have old video games, iPods, cell phones, laptops, or DVDs laying around? We’ll buy them for cash! Call or stop by today!

www.thetechexchange.net
www.facebook.com/TechExchangeRVA
Call us at (804) 225-8137 with any questions!

817 W Cary St, Richmond VA 23220
Open 11-7 Mon-Sat, 12-5 Sun","

more ads  by this user        
"
54,Ultralight Sunset Final Mouse! Warranty Included! Cool Deal!,140,https://images.craigslist.org/00x0x_kcTXBBeHdid_600x450.jpg,"This awesome deal is located at the Tech Exchange – we’re right near VCU at 817 W Cary st! Come check out the amazing game and electronics selection today!

We’ve got a great deal on an awesome Ultralight Sunset Final Mouse! Get it today for just $139.99!

This Ultralight Sunset Final Mouse has been fully cleaned, tested and is in great working condition! The box is also included, and this item carries a 2 week working warranty!

We normally would sell this item for $149.99 but come in and mention this ad and it can be yours for $139.99!

Have old video games, iPods, cell phones, laptops, or DVDs laying around? We’ll buy them for cash! Call or stop by today!

www.thetechexchange.net
www.facebook.com/TechExchangeRVA
Call us at (804) 225-8137 with any questions!

817 W Cary St, Richmond VA 23220
Open 11-7 Mon-Sat, 12-5 Sun","

more ads  by this user        
"
55,Curve Bluetooth Speaker! Warranty Included! Super Deal!,25,https://images.craigslist.org/00n0n_aGSlwxZRdGP_600x450.jpg,"This awesome deal is located at the Tech Exchange – we’re right near VCU at 817 W Cary st! Come check out the amazing game and electronics selection today!

We’ve got a great deal on an awesome Curve Bluetooth Speaker! Get it today for just $24.99!

This Curve Bluetooth Speaker has been fully cleaned, tested and is in great working condition! This item carries a 2 week working warranty!

We normally would sell this item for $29.99 but come in and mention this ad and it can be yours for $24.99!

Have old video games, iPods, cell phones, laptops, or DVDs laying around? We’ll buy them for cash! Call or stop by today!

www.thetechexchange.net
www.facebook.com/TechExchangeRVA
Call us at (804) 225-8137 with any questions!

817 W Cary St, Richmond VA 23220
Open 11-7 Mon-Sat, 12-5 Sun","

more ads  by this user        
"
56,Oculus Go Standalone VR Set! Warranty Included! Wow!,100,https://images.craigslist.org/00M0M_5yCqpOLjEsl_600x450.jpg,"This awesome deal is located at the Tech Exchange – we’re right near VCU at 817 W Cary st! Come check out the amazing game and electronics selection today!

We’ve got a great deal on an awesome Oculus Go Standalone VR Set! Get it today for just 99.99!

This Oculus Go Standalone VR Set has been fully cleaned, tested and is in great working condition! The controller and charger also included, and this item carries a 2 week working warranty!

We normally would sell this item for $149.99 but come in and mention this ad and it can be yours for $99.99!

Have old video games, iPods, cell phones, laptops, or DVDs laying around? We’ll buy them for cash! Call or stop by today!

www.thetechexchange.net
www.facebook.com/TechExchangeRVA
Call us at (804) 225-8137 with any questions!

817 W Cary St, Richmond VA 23220
Open 11-7 Mon-Sat, 12-5 Sun","

more ads  by this user        
"
57,Google Smart TV Kit! Warranty Included! Grand Deal!,40,https://images.craigslist.org/00000_9IWiF5IkkNI_600x450.jpg,"This awesome deal is located at the Tech Exchange – we’re right near VCU at 817 W Cary st! Come check out the amazing game and electronics selection today!

We’ve got a great deal on an awesome Google Smart TV Kit! Get it today for just $39.99!

This Google Smart TV Kit has been fully cleaned, tested and is in great working condition! The item is sealed, and  carries a 2 week working warranty!

We normally would sell this item for $44.99 but come in and mention this ad and it can be yours for $39.99!

Have old video games, iPods, cell phones, laptops, or DVDs laying around? We’ll buy them for cash! Call or stop by today!

www.thetechexchange.net
www.facebook.com/TechExchangeRVA
Call us at (804) 225-8137 with any questions!

817 W Cary St, Richmond VA 23220
Open 11-7 Mon-Sat, 12-5 Sun","

more ads  by this user        
"
58,Dell Visor Mixed Reality Set! Warranty Included! Super Deal!,135,https://images.craigslist.org/00909_aKjlmxKERyz_600x450.jpg,"This awesome deal is located at the Tech Exchange – we’re right near VCU at 817 W Cary st! Come check out the amazing game and electronics selection today!

We’ve got a great deal on an awesome Dell Visor Mixed Reality Set! Get it today for just $134.99!

This Dell Visor Mixed Reality Set has been fully cleaned, tested and is in great working condition! The controller is also included, and this item carries a 2 week working warranty!

We normally would sell this item for $149.99 but come in and mention this ad and it can be yours for $134.99!

Have old video games, iPods, cell phones, laptops, or DVDs laying around? We’ll buy them for cash! Call or stop by today!

www.thetechexchange.net
www.facebook.com/TechExchangeRVA
Call us at (804) 225-8137 with any questions!

817 W Cary St, Richmond VA 23220
Open 11-7 Mon-Sat, 12-5 Sun","

more ads  by this user        
"
59,Apple iPad Classic 6th Gen! Warranty Included! Great Deal!,240,https://images.craigslist.org/00Y0Y_cdTYGDs8nXc_600x450.jpg,"This awesome deal is located at the Tech Exchange – we’re right near VCU at 817 W Cary st! Come check out the amazing video game and electronic selection today!

We’ve got a great deal on an awesome Apple iPad Classic 6th Gen with 32GB of storage! Get it today for just $239.99!

This iPad Classic has been fully cleaned, tested, cleared of all user data, reset to factory settings, and is in great working condition! The charger is also included, and this item carries a 2 week working warranty! It can be used on WiFi.

We normally would sell this item for $249.99 but come in and mention this ad and it can be yours for $239.99!

Have old video games, iPods, cell phones, laptops, or DVDs laying around? We’ll buy them for cash! Call or stop by today!

www.thetechexchange.net
www.facebook.com/TechExchangeRVA
Call us at (804) 225-8137 with any questions!

817 W Cary St, Richmond VA 23220
Open 11-7 Mon-Sat, 12-5 Sun","

more ads  by this user        
"
60,LG SL10YG 5.1.2 Channel High Res Audio Sound Bar w/Meridian Technology,595,https://images.craigslist.org/00L0L_496zGIiPBgu_600x450.jpg,"LG SL10YG 5.1.2 Channel High Res Audio Sound Bar w/Meridian Technology & Dolby Atmos

Used, but in excellent condition

I still have the original box

Selling because it is too large and loud for our needs

Selling for only $595.00 

Still being sold elsewhere for $898.99 before tax

No shipping, no PayPal, no checks - Cash and Carry only",like new
61,Roku Express,20,https://images.craigslist.org/00X0X_7Ak8nT2PmwI_600x450.jpg,"Brand new in the box

Never used, never opened

Selling for $20.00 cash and carry",new
62,Netgear Cable Modem Router,40,https://images.craigslist.org/00U0U_dODX3vIEIox_600x450.jpg,"NetGear N300 WiFi Cable Modem in great condition- used for a little over a year but no longer have a use for it, still have box and everything- works great.",like new
63,Netgear Router,20,https://images.craigslist.org/00G0G_16DtiGZ7YPY_600x450.jpg,Netgear AC1200 Smart WiFi Router with External Antennas - kept in great working condition. Comes in original box with all cords.,good
64,Apple iPad Air 16GB,140,https://images.craigslist.org/00505_czKO1XS5Vku_600x450.jpg,"Excellent condition iPad Air 16gb, no issues, always kept in case, no longer need so first come first serve! 140 obo text  show contact info
 if interested",
65,Apple iPad Mini mint condition,120,https://images.craigslist.org/00202_bDtWiayJS97_600x450.jpg,"Barely used Apple iPad Mini 16GB, Perfect condition rarely used, always kept in case, no scratches or problems, $120  obo text  show contact info
 if interested.",
66,Stereo/surround sound system (plus extra set of speakers),100,https://images.craigslist.org/00N0N_dchCrSqBb2x_600x450.jpg,"Amplifier, subwoofer, 5 speakers (plus 5 extra), and wires",
67,"Sharp 19"" LCD HD TV HDMI LC-19SK24U Mint!",25,https://images.craigslist.org/00c0c_deZq3W8Q55Z_600x450.jpg,"Nice mini sharp TV. Receives digital TV channels! Picture is good and everything works. Has HDMI input and many others. Missing remote.
Includes power cord.",
68,32” SAMSUNG SMART TELEVISION,100,https://images.craigslist.org/00N0N_lFyeUrsIydA_600x450.jpg,THIS IS A PERFECT CONDITION SAMSUNG SMART TV WITH ALL ORIGINAL WIRES REMOTES AND EVERYTHING!! COMES WITH AMAZON FIRE STICK. This TV IS IN PERFECT CONDITION HAS LED INTERCHANGING LIGHTS AROUND RIM. I NEED THIS GONE TODAY WILLING TO NEGOTIATE PRICE!!,excellent
69,Halogen lamp bulbs 50 Watt lot of 40,15,https://images.craigslist.org/00o0o_3A3ZMTIWdE3_600x450.jpg,I’m selling a lot of new 40 halogen lamp bulbs. They are 12 volt 50 watt. Please let me know if you have any questions.,new
70,"Electric Piano, full size with weighted keys",250,https://images.craigslist.org/01717_4hnYqAVelqk_600x450.jpg,"Suzuki C11 electric piano with weighted keys. Full size keyboard, stand comes with it but can be detached and placed on top of any other keyboard stand. Pedals are broken. Perhaps if you had a separate pedal? I never tried. Can be used as midi keyboard! check out pictures for all of the input and output options.",good
71,PS3 Slim w/ controllers & 6 games,130,https://images.craigslist.org/00X0X_lSOPoOPTybZ_600x450.jpg,"PS3 Slim console with original power & HDMI cables. Pink & Black wireless controllers with two charging cables (Red controller included but needs repair). Six games, all in good playable condition: Portal 2, Ni No Kuni, Skyrim, Fallout 3, Diablo 3. Cash only, pickup in the fan.",
72,"Pro-Ject Audio - Phono Box DC - MM/MC Phono preamp, Black",70,https://images.craigslist.org/00b0b_fpi2sVy8pf7_600x450.jpg,"In perfect condition, only used for a few hours. Includes original packaging, manual and power supply.

Retails for new for $100. 

Used to connect a phono turntable to a regular line level input on a stereo without a dedicated phono input (i.e. most modern stereos/recievers).",like new
73,Store Fridge,2200,https://images.craigslist.org/00V0V_jUgXSaDTzOw_600x450.jpg,Display Restaurant Refridgerator,excellent
74,Display electric food warmer,1000,https://images.craigslist.org/00i0i_8PkDzIRTiYh_600x450.jpg,For open buffet or convenience stores. Keeps food warm for hours.,good
75,Studio Microphone,45,https://images.craigslist.org/00z0z_2AlyxPXwy45_600x450.jpg,"Great quality mic perfect for recording from laptop and can be used for last live performance. Comes with schock mount, pop filter and cord. New in the box",
76,2900 TV Channels-Movies-TV Series-Sports-PPV GUARANTEED SATISFACTION -,12,https://images.craigslist.org/00c0c_db7V7UM2NKX_600x450.jpg,"Don't look further and welcome to the world of IcarusTV!

More than 40 000 customers saved hundreds of $$ on their cable bill.


-------- www.icarustv.com -----------


— All TV Channels are in High Definition

— Over 800 US/UK/Canadian TV Channels, 2900 worldwide

— All Premium TV Channels included :HBO, Showtime, ...

— All latest on-demand Movies and TV Shows available. Better than Netflix!

— Quality 100%, no buffering, no signal losses

— 24/7/365 a year customer support


*$12/month for the TV service




-------- www.icarustv.com -----------


Do you have questions? Do you want to speak with a customer representative?

-------- 24/7 Live Chat available on the website -----------


------------ www.icarustv.com -----------



About us :

— Over 8000 customers

— Rated 5 stars

— Customer service and support by phone, live chat or email

— Free 2 days shipping

— 36 months guarantee

— Satisfaction guarantee or money back


-------- www.icarustv.com -----------

To get in touch with us, please VISIT our website
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

TAGS:
android box , Mag 257 , Mag 256 , Mag 254, Mag 250 , IPTV , Telecommunication , phone service , IPTV Box ,

Settv , android tv box , tv service , Set TV , AitNet TV , AirNet TV X9 , IPTV , Android tv box , Kodi , Amazon Fire

Stick , Amazon Fire TV Box , Amazon TV Box , Fire Stick , Android TV Box , Android TV , Apple TV , Ipad , Ipod ,

Iphone , Smasung Galaxy , Samsung Galaxy Note 6 , Note 4 , Galaxy Pad , G-Box , G-Box Q , Q BOX , QBox ,

Gbox , Amazon Fire Stick , Amazon Firestick , Amazon Firestick , Amazon Fire TV , Amazon Fire , Nvida Shield ,

MINIX NEO U1 , MINIX NEO U1 , The Dragon Box , Pigflytech Ti4 , Kukele Box , Rveal , EVANPO T95Z , BOMIX ,

TX3 PRO , Roku Premiere , Zidoo x7 , GooBang Doo , WeTek Core , Pigflytech , Dragonbox , Zoomtak , Zidoo ,

Wetek , Streambox , Zido , T95 , T6 , T8 , T12 , Stream Box , SkyStream , SkyStream One , Skystream Two ,

Skystream 2 , Android TV Box , SkyStreamX , SkyStreamx4 , SkyStreamX 4 , SkyStreamX 5 . Elite Mods , Roku ,

Amazon Kindle , Amazon Kindle , XBMC , KODI , NVIDIA Shield , NVIDIA , Armada , Sportsdevil , Matricom , IPTV

, UBOX , M8 , Android TV Box , Smart TV , Amazon , Ebay , Facebook , Alibaba , Minix , MXQ , MXQ10 , MXQ 12

, MX2 , MX3 , CD'S , Blure Ray , DVD , Free Cable TV , Ultra HD , Cable Modem , Comcast , XFINITY , ATT , AT&T

, Atlantic Broadband , Dish Network , Direct TV , broadband , tv service , cable , Time Warner Cable , Verizon

Free Internet , Free Spots , Free Movies , High Speed Modems , Free Porn , Porn , Adult , XXX , Home Theaters ,

NFL Sunday Ticket , NBA League , MLB , NHL , Telemundo , Univision , Showtime , NetFlix HILU , IPTV , PPV ,

HBO , Boxing, MMA , WWE , WWF, Football , Baseball , Soccer , Live Sports , Free TV , Free NFL Ticket ,

NASCAR , Dolby Digital , Directv , Dish , verizon fios , comcast , cox , the warner cable , Charter Spectrum ,

Broadstripe , Optimum , Mediacom , frontier , openbox , tv contract , tv deal , cable contract , cable deal , tv

package , cable package , tv bundle , streaming , tv features , camping gear , sports , sports equipment ,

fitness equipment , musical instruments , guitar , piano , drum kit , cellphone , smartphone , android , samsung

, htc , sony , iphone , ipad , macbook , deal , microsoft , hp , rugby tickets , music equipment , appliances ,

drone , playstation , headphones , car , audi , bmw , mercedes , honda , boat , caravan , fridge , puppy , dog ,

cat , kitten , job , lounge , bike , bicycle , fitbit , baby , kids , cable , camera , keyboard , cover , computer

accessories , , Office Supplies , office chair , shredder , whiteboard , Barbeque Grill , Sink , Tub , Toilet , Shower

, playset , outdoor , zgemma , tv terminal , no credit check , free , cheap , 4x4 , spares and repair , 7 seater ,
car sales , ford fiesta , trailer , automatic , vw , mini , sideboard , corner sofa , chest of drawers , ikea ,

wardrobe , dining table , lego , table and chairs , kitchen , bed , coffee table , garden , vintage , armchair ,

leather sofa , lighter , massage , tutor , makeup , makeup artist , indian , painter , chinese , cleaner , pug , sale

, single room , double room , usb , motorcycle , furniture , table , sofa , coach , chair , tablet , lamp ,
loset , refrigerator , washer , dryer , and dishwasher , tv , gaming , console , ps4 , Desktop , laptop , netbook ,

kindle , ticket , concert ticket , chainsaw , lawn mower , leaf blower , weed eater , scooter , power tool , power

tools , powerbank , printer , stereo , toolkit , drill , sander ,
exercise bike , elliptical trainer , treadmill , Bed Frame , DVDs , CDs , DVD , CD , books , book , toy , toys",new
77,2900 TV Channels-Movies-TV Series-Sports-PPV GUARANTEED SATISFACTION -,12,https://images.craigslist.org/00c0c_db7V7UM2NKX_600x450.jpg,"Don't look further and welcome to the world of IcarusTV!

More than 40 000 customers saved hundreds of $$ on their cable bill.


-------- www.icarustv.com -----------


— All TV Channels are in High Definition

— Over 800 US/UK/Canadian TV Channels, 2900 worldwide

— All Premium TV Channels included :HBO, Showtime, ...

— All latest on-demand Movies and TV Shows available. Better than Netflix!

— Quality 100%, no buffering, no signal losses

— 24/7/365 a year customer support


*$12/month for the TV service




-------- www.icarustv.com -----------


Do you have questions? Do you want to speak with a customer representative?

-------- 24/7 Live Chat available on the website -----------


------------ www.icarustv.com -----------



About us :

— Over 8000 customers

— Rated 5 stars

— Customer service and support by phone, live chat or email

— Free 2 days shipping

— 36 months guarantee

— Satisfaction guarantee or money back


-------- www.icarustv.com -----------

To get in touch with us, please VISIT our website
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

TAGS:
android box , Mag 257 , Mag 256 , Mag 254, Mag 250 , IPTV , Telecommunication , phone service , IPTV Box ,

Settv , android tv box , tv service , Set TV , AitNet TV , AirNet TV X9 , IPTV , Android tv box , Kodi , Amazon Fire

Stick , Amazon Fire TV Box , Amazon TV Box , Fire Stick , Android TV Box , Android TV , Apple TV , Ipad , Ipod ,

Iphone , Smasung Galaxy , Samsung Galaxy Note 6 , Note 4 , Galaxy Pad , G-Box , G-Box Q , Q BOX , QBox ,

Gbox , Amazon Fire Stick , Amazon Firestick , Amazon Firestick , Amazon Fire TV , Amazon Fire , Nvida Shield ,

MINIX NEO U1 , MINIX NEO U1 , The Dragon Box , Pigflytech Ti4 , Kukele Box , Rveal , EVANPO T95Z , BOMIX ,

TX3 PRO , Roku Premiere , Zidoo x7 , GooBang Doo , WeTek Core , Pigflytech , Dragonbox , Zoomtak , Zidoo ,

Wetek , Streambox , Zido , T95 , T6 , T8 , T12 , Stream Box , SkyStream , SkyStream One , Skystream Two ,

Skystream 2 , Android TV Box , SkyStreamX , SkyStreamx4 , SkyStreamX 4 , SkyStreamX 5 . Elite Mods , Roku ,

Amazon Kindle , Amazon Kindle , XBMC , KODI , NVIDIA Shield , NVIDIA , Armada , Sportsdevil , Matricom , IPTV

, UBOX , M8 , Android TV Box , Smart TV , Amazon , Ebay , Facebook , Alibaba , Minix , MXQ , MXQ10 , MXQ 12

, MX2 , MX3 , CD'S , Blure Ray , DVD , Free Cable TV , Ultra HD , Cable Modem , Comcast , XFINITY , ATT , AT&T

, Atlantic Broadband , Dish Network , Direct TV , broadband , tv service , cable , Time Warner Cable , Verizon

Free Internet , Free Spots , Free Movies , High Speed Modems , Free Porn , Porn , Adult , XXX , Home Theaters ,

NFL Sunday Ticket , NBA League , MLB , NHL , Telemundo , Univision , Showtime , NetFlix HILU , IPTV , PPV ,

HBO , Boxing, MMA , WWE , WWF, Football , Baseball , Soccer , Live Sports , Free TV , Free NFL Ticket ,

NASCAR , Dolby Digital , Directv , Dish , verizon fios , comcast , cox , the warner cable , Charter Spectrum ,

Broadstripe , Optimum , Mediacom , frontier , openbox , tv contract , tv deal , cable contract , cable deal , tv

package , cable package , tv bundle , streaming , tv features , camping gear , sports , sports equipment ,

fitness equipment , musical instruments , guitar , piano , drum kit , cellphone , smartphone , android , samsung

, htc , sony , iphone , ipad , macbook , deal , microsoft , hp , rugby tickets , music equipment , appliances ,

drone , playstation , headphones , car , audi , bmw , mercedes , honda , boat , caravan , fridge , puppy , dog ,

cat , kitten , job , lounge , bike , bicycle , fitbit , baby , kids , cable , camera , keyboard , cover , computer

accessories , , Office Supplies , office chair , shredder , whiteboard , Barbeque Grill , Sink , Tub , Toilet , Shower

, playset , outdoor , zgemma , tv terminal , no credit check , free , cheap , 4x4 , spares and repair , 7 seater ,
car sales , ford fiesta , trailer , automatic , vw , mini , sideboard , corner sofa , chest of drawers , ikea ,

wardrobe , dining table , lego , table and chairs , kitchen , bed , coffee table , garden , vintage , armchair ,

leather sofa , lighter , massage , tutor , makeup , makeup artist , indian , painter , chinese , cleaner , pug , sale

, single room , double room , usb , motorcycle , furniture , table , sofa , coach , chair , tablet , lamp ,
loset , refrigerator , washer , dryer , and dishwasher , tv , gaming , console , ps4 , Desktop , laptop , netbook ,

kindle , ticket , concert ticket , chainsaw , lawn mower , leaf blower , weed eater , scooter , power tool , power

tools , powerbank , printer , stereo , toolkit , drill , sander ,
exercise bike , elliptical trainer , treadmill , Bed Frame , DVDs , CDs , DVD , CD , books , book , toy , toys",new
78,2900 TV Channels-Movies-TV Series-Sports-PPV GUARANTEED SATISFACTION -,12,https://images.craigslist.org/00c0c_db7V7UM2NKX_600x450.jpg,"Don't look further and welcome to the world of IcarusTV!

More than 40 000 customers saved hundreds of $$ on their cable bill.


-------- www.icarustv.com -----------


— All TV Channels are in High Definition

— Over 800 US/UK/Canadian TV Channels, 2900 worldwide

— All Premium TV Channels included :HBO, Showtime, ...

— All latest on-demand Movies and TV Shows available. Better than Netflix!

— Quality 100%, no buffering, no signal losses

— 24/7/365 a year customer support


*$12/month for the TV service




-------- www.icarustv.com -----------


Do you have questions? Do you want to speak with a customer representative?

-------- 24/7 Live Chat available on the website -----------


------------ www.icarustv.com -----------



About us :

— Over 8000 customers

— Rated 5 stars

— Customer service and support by phone, live chat or email

— Free 2 days shipping

— 36 months guarantee

— Satisfaction guarantee or money back


-------- www.icarustv.com -----------

To get in touch with us, please VISIT our website
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

TAGS:
android box , Mag 257 , Mag 256 , Mag 254, Mag 250 , IPTV , Telecommunication , phone service , IPTV Box ,

Settv , android tv box , tv service , Set TV , AitNet TV , AirNet TV X9 , IPTV , Android tv box , Kodi , Amazon Fire

Stick , Amazon Fire TV Box , Amazon TV Box , Fire Stick , Android TV Box , Android TV , Apple TV , Ipad , Ipod ,

Iphone , Smasung Galaxy , Samsung Galaxy Note 6 , Note 4 , Galaxy Pad , G-Box , G-Box Q , Q BOX , QBox ,

Gbox , Amazon Fire Stick , Amazon Firestick , Amazon Firestick , Amazon Fire TV , Amazon Fire , Nvida Shield ,

MINIX NEO U1 , MINIX NEO U1 , The Dragon Box , Pigflytech Ti4 , Kukele Box , Rveal , EVANPO T95Z , BOMIX ,

TX3 PRO , Roku Premiere , Zidoo x7 , GooBang Doo , WeTek Core , Pigflytech , Dragonbox , Zoomtak , Zidoo ,

Wetek , Streambox , Zido , T95 , T6 , T8 , T12 , Stream Box , SkyStream , SkyStream One , Skystream Two ,

Skystream 2 , Android TV Box , SkyStreamX , SkyStreamx4 , SkyStreamX 4 , SkyStreamX 5 . Elite Mods , Roku ,

Amazon Kindle , Amazon Kindle , XBMC , KODI , NVIDIA Shield , NVIDIA , Armada , Sportsdevil , Matricom , IPTV

, UBOX , M8 , Android TV Box , Smart TV , Amazon , Ebay , Facebook , Alibaba , Minix , MXQ , MXQ10 , MXQ 12

, MX2 , MX3 , CD'S , Blure Ray , DVD , Free Cable TV , Ultra HD , Cable Modem , Comcast , XFINITY , ATT , AT&T

, Atlantic Broadband , Dish Network , Direct TV , broadband , tv service , cable , Time Warner Cable , Verizon

Free Internet , Free Spots , Free Movies , High Speed Modems , Free Porn , Porn , Adult , XXX , Home Theaters ,

NFL Sunday Ticket , NBA League , MLB , NHL , Telemundo , Univision , Showtime , NetFlix HILU , IPTV , PPV ,

HBO , Boxing, MMA , WWE , WWF, Football , Baseball , Soccer , Live Sports , Free TV , Free NFL Ticket ,

NASCAR , Dolby Digital , Directv , Dish , verizon fios , comcast , cox , the warner cable , Charter Spectrum ,

Broadstripe , Optimum , Mediacom , frontier , openbox , tv contract , tv deal , cable contract , cable deal , tv

package , cable package , tv bundle , streaming , tv features , camping gear , sports , sports equipment ,

fitness equipment , musical instruments , guitar , piano , drum kit , cellphone , smartphone , android , samsung

, htc , sony , iphone , ipad , macbook , deal , microsoft , hp , rugby tickets , music equipment , appliances ,

drone , playstation , headphones , car , audi , bmw , mercedes , honda , boat , caravan , fridge , puppy , dog ,

cat , kitten , job , lounge , bike , bicycle , fitbit , baby , kids , cable , camera , keyboard , cover , computer

accessories , , Office Supplies , office chair , shredder , whiteboard , Barbeque Grill , Sink , Tub , Toilet , Shower

, playset , outdoor , zgemma , tv terminal , no credit check , free , cheap , 4x4 , spares and repair , 7 seater ,
car sales , ford fiesta , trailer , automatic , vw , mini , sideboard , corner sofa , chest of drawers , ikea ,

wardrobe , dining table , lego , table and chairs , kitchen , bed , coffee table , garden , vintage , armchair ,

leather sofa , lighter , massage , tutor , makeup , makeup artist , indian , painter , chinese , cleaner , pug , sale

, single room , double room , usb , motorcycle , furniture , table , sofa , coach , chair , tablet , lamp ,
loset , refrigerator , washer , dryer , and dishwasher , tv , gaming , console , ps4 , Desktop , laptop , netbook ,

kindle , ticket , concert ticket , chainsaw , lawn mower , leaf blower , weed eater , scooter , power tool , power

tools , powerbank , printer , stereo , toolkit , drill , sander ,
exercise bike , elliptical trainer , treadmill , Bed Frame , DVDs , CDs , DVD , CD , books , book , toy , toys",new
79,Laptop Power Chords and Chargers for Sale/Trade,,https://images.craigslist.org/00d0d_aTebL4Iqo7U_600x450.jpg,"I would like to sale or trade away my spare battery chargers
for laptop computers.

HP / Compaq Model #: (65W - AC Adapter / 18.5V - 3.5A)
HP / Compaq Model #: (65W - AC Adapter / 19.5V - 3.34A)
HP / Compaq Model #: (65W - AC Adapter / 19.5V - 4.62A)
HIPPO Model #: (65W - AC Adapter / 19V - 3.42A)
Dell Model #: (65W - AC Adapter / 19.5V - 3.34A)
Dell Model #: (AC Adapter / 19.5V - 2.31A)
ThinkPad Model #: (90W - AC Adapter /16V - 3.36A)
ThinkPad Model #: (90W - AC Adapter /16V - 4.5A)
ThinkPad Model #: (90W - AC Adapter /20V - 4.5A)
SeaSonic Model #: (AC Adapter /120V - 5A)
Toshiba Model #: ADP-75SB (AC Adapter /19V - 3.95A)
Toshiba Model #: (AC Adapter /19V - 1.58A)
Apple Macbook Pro Model # A1343: (85W MagSafe Power Adapter / 18.5V - 4.6A)
Apple Macbook Pro Model # A1344: (60W MagSafe Power Adapter / 16.5V - 3.65A)
Apple Macbook Pro Model # A1330: (60W MagSafe Power Adapter / 16.5V - 3.65A)",
80,FinalMouse Ultralight 2 Capetown,99,https://images.craigslist.org/00k0k_hJ5P2AtSUZ8_600x450.jpg,FinalMouse Ultralight 2 Capetown.,good
81,Tattoo Equipment (complete set-up),60,https://images.craigslist.org/00j0j_JocT0r7uRa_600x450.jpg,"I have several tattoo kits I purchased at a storage auction. These are full tattoo kits New in the box! Each kit has a too gun, power supply, foot pedal, ink, ink tray, shading & lining needles & lots of extras. Asking 75 or best offer. Buy two full kits for $75 each get the 3rd kit FREE! No scam no BS call me or text  show contact info",
82,DJI Mavic Pro - Excellent Condition!,675,https://images.craigslist.org/00K0K_cBhVC1IJ6r2_600x450.jpg,"I have a Mavic Pro in excellent condition with all the standard equipment. The drone will come with an extra battery, additional propellers and carrying case. (Mavic Pro Platinum props currently installed)

This thing takes fantastic photos and videos - please reach out if you are interested in taking this home today!

Thanks for looking!",excellent
83,TP-Link AC1750 WiFi Router- White,65,https://images.craigslist.org/01010_eN4jCfUyxL3_600x450.jpg,"This router is used but still works perfectly, we recently switched to the Google Wifi router which is the only reason we are selling this one. Works great for streaming videos and playing games. The same one is still currently for sale on the Best Buy website if you want to read about anymore detailed information you can find it there, you can also see the price for one brand new is $90. We are asking $65 or best offer, cash only 

TP-Link - AC1750 Dual-Band Wi-Fi Router - White",
84,55” LG HDTV,50,https://images.craigslist.org/00808_hYOVWi6MjEj_600x450.jpg,"55” LG HDTV.  Great condition but it’s missing the power cord and remote.  

Email if interested.  

Matt",excellent
