,title,price,img,post,condition
30,2012 Nissan Versa for sale,4000,https://images.craigslist.org/00404_2srbXYxvsft_600x450.jpg,"Looking for a great running vehicle that’s good on gas and good mileage?...This is the perfect car for you.  Interior is in good condition and great for traveling......Please contact me if this vehicle meets your needs..

*serious inquires ONLY*",2012 nissan versa
31,2002 Ford Expedition Eddie Bauer With Serious Sounds,2400,https://images.craigslist.org/01212_9nse8PcOIz8_600x450.jpg,"2002 Ford Expedition Eddie Bauer 4x4 runs great, needs heater core, included vented speaker box with two Power Acoustik BAMF 15's, 7 band Equalizer, 8000w amp, 1500w amp, 50 farad capacitor. OBO!
Call or Text Richie:  show contact info


 ""SERIOUS INQUIRIES ONLY""",2002 ford expedition eddie bauer 4wd
32,1987 Ford F350,3000,https://images.craigslist.org/00303_lGKua52bVHT_600x450.jpg,"1987 Ford F350 Stake body.
Has a new inspection. Truck runs and drives. Motivated Seller
Odometer says 9,298. I do not know the exact mileage but it is at least 109,298 possibly more.
Has not been driven much in the last 3-4 years. Fuel gauge does not work but it has 2 tanks.
5.8 L 351 V8 $3,000 OBO Call Russell  show contact info",1987 ford f350 super duty
33,Used 2014 Ford Explorer 4WD Sport well maintained,7700,https://images.craigslist.org/00X0X_fcBQ8kq4Bft_600x450.jpg,"2014 Ford Explorer 4WD Sport well maintained vehicle all service records available 2 key fobs included all seats powered quad seats heated ac front seats heated 2nd row front and rear climate controls 3rd row seating sony touch controls entertainment console navigation keyless start smart key entry courtesy lights weathertech floor mats excellent condition inside and out. All maintenance has been performed at Ford Dealership. Heated front and rear seats, heated steering wheel, cooled and massaging front seats, leather power memory seats, power adjustable pedals, power telescopic wheel, keyless entry. Runs and drives excellent and is in excellent overall shape. Original and unpolished original paint (not lifted or modified).",2014 ford explorer
34,2008 Hyundai Elantra - Financing Available  With Down Payment of,1300,https://images.craigslist.org/00c0c_9bb9vn7MUbn_600x450.jpg,"2008 Hyundai Elantra - 5speed manual, 4cy, great on gas, 1 Owner, Clean carfax report, no accidents, no major dents or dings on exterior, clean smoke free interior, Great commuter car with lots of life left.

Vin# KMHDU46D18U335999

My Cash Price - $2999 or best cash offer - Willing to finance at retail value with down payment of at least 1300

LOTS OF OTHER VEHICLES AVAILABLE VISIT WWW.TOTALPACKAGEAUTO.COM

In House Payment Plans with Down Payment or Trade in - Down Payments as low as $1000 on select vehicles - Monthly Payments as low as $199 on select vehicles - Guaranteed Approval - Warranties Available

CARFAX REPORTS AVAILABLE FOR ALL CARS

Quality cars, Competitive Pricing, Excellent Service - All vehicles are inspected, and serviced with us

Prices stated above do not pertain to all vehicles, please contact us to work out specifics on our available vehicles.

Call or Text 8046832447








VADLR
7039306440",2008 Hyundai Elantra
35,2010 Lexus LS 460 AWD,14990,https://images.craigslist.org/01313_dA8EV2Xl6TT_600x450.jpg,"Clean! Reliable Luxury, this Lexus LS 460 AWD has plenty of options to include sport adjustable suspension, rear heated seats, front heated and cooled seats and much more. Clean Carfax, No accidents, well maintained and serviced by Lexus of Richmond. Call us Today to schedule a Test drive. This one won't last long. 


www.mtkauto.com


Like us on Facebook at : MTK Auto

Follow us on Instagram at : mtk_auto

VADLR",2010 Lexus LS 460
36,Corolla DX,1200,https://images.craigslist.org/01414_jB1KPeUCleG_600x450.jpg,"What can I say, she's a monster.

Will.  Not.  Stop.  Running.  It's a 'yota.  

No gabas, if yinz want it email.",1992 Toyota Corolla DX
37,05 Chevy Trailblazer LT,650,https://images.craigslist.org/00D0D_l6arEA1FyqF_600x450.jpg,"The bad: I believe the transmission is bad (it only moves in reverse, no forward gears), body and interior in rough shape, windshield cracked, leaky rack & pinion, no front drive shaft (took off to save on gas and lost it). Will most likely have to tow away.

The Good: 4.2L Vortec 4200 motor well maintained  and runs great, Radiator and coolant hoses replaced a year ago, Rear axle replaced with rebuilt a couple of months ago, new brake pads/rotors (less than 1 yr.), rear tires replaced last summer and are lightly worn, 4WD and AWD still work to my knowledge (front driveshaft missing), good silver battery (less than 3 yrs old), clean title.

To sum it up the truck has less than 170,000 miles, the motor is good and it still has a lot of deceit salvageable parts in and out. Roof rack is included. Title is clean.

Need it sold soon so all reasonable offers will be considered.

Not interested in parting out.

Call or text Kevin @  show contact info
 if interested",2005 chevy trailblazer lt
38,2014 GMC Sierra 1500 Double Cab SLE Pickup 4D 6 1/2 ft pickup Black -,24800,https://images.craigslist.org/01717_cPwOVwfkVV2_600x450.jpg,"Vehicle Stock# 2000457609📱 You can immediately confirm the availability of this vehicle by texting 855-976-4304 using this stock number: 2000457609*** We have 13 GMC Sierra 1500 Double Cab in stock starting at $23800 as of 01/31! ***Find the perfect one for you:Why Shop With Us?150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in the quality and safety of your vehicle. This inspection includes everything from tread depth of tires to thickness of brake pads to exterior paint quality to Bluetooth compatibility.NO ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.FLEXIBLE FINANCING, TRADE INS WELCOME: Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We will give you a value in 2 minutes.COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership.PREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won’t list here (we wash, clean, buff, paint, polish, wax, seal), but trust us that when your car arrives, it’s going to look sweet.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car.Vehicle Info for Stock# 2000457609Trim: SLE Pickup 4D 6 1/2 ft pickup Mileage: 59k miles Exterior Color: Black Interior Color: Black Engine: EcoTec3 4.3L Flex Fuel V6 285hp 305ft. lbs. Drive: 4wd Transmission: Automatic, 6-Spd HD VIN: 1GTV2UEH3EZ259154Save Money By Financing With CarvanaBuy for cash, use your financial institution, or get financing from us. Either way, you can complete the process and see all your options all online. If you decide to finance through us, our interactive financing dials will help you find the right payment plan for your life.Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/1511846651📱 or just text us at 855-976-4304 using this stock number: 2000457609Dealer Disclosure: Price excludes tax, title, and registration (which we handle for you).Disclaimer: You agree that by providing your phone number, Carvana, or Carvana’s authorized representatives*, may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase, for marketing/sales purposes, or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this GMC Sierra 1500 Double Cab, we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 855-976-4304*Including, but not limited to, Bridgecrest Credit Company, GO Financial and SilverRock Automotive.*GMC* *Sierra* *1500* *Double* *Cab* *Base* *GMC* *Sierra* *1500* *Double* *Cab* *SLE* *GMC* *Sierra* *1500* *Double* *Cab* *SLT* *GMC* *Sierra* *1500* *Double* *Cab* *Denali* *GMC* *Sierra* *1500* *Double* *Cab* *Work* *Truck* *4x2* *GMC* *Sierra* *1500* *Double* *Cab* *4x4* *Crew* *Cab* *GMC* *Sierra* *1500* *Double* *Cab* *Regular* *Cab* *Extended* *Cab* *Truck* 2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00",2014 GMC Sierra 1500 Double Cab SLE
39,2019 Mazda MX5 Miata Sport Convertible 2D Convertible Black - FINANCE,24900,https://images.craigslist.org/00G0G_asqjcFPCIOs_600x450.jpg,"Vehicle Stock# 2000455570📱 You can immediately confirm the availability of this vehicle by texting 855-976-4304 using this stock number: 2000455570*** We have 50 Mazda MX-5 Miata in stock starting at $13600 as of 02/14! ***Find the perfect one for you:http://www.carvanaauto.com/4689190-7189Why Shop With Us?150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in the quality and safety of your vehicle. This inspection includes everything from tread depth of tires to thickness of brake pads to exterior paint quality to Bluetooth compatibility.NO ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.FLEXIBLE FINANCING, TRADE INS WELCOME: Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We will give you a value in 2 minutes.COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership.PREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won’t list here (we wash, clean, buff, paint, polish, wax, seal), but trust us that when your car arrives, it’s going to look sweet.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car.Vehicle Info for Stock# 2000455570Trim: Sport Convertible 2D Convertible Mileage: 2k miles Exterior Color: Black Interior Color: Black Engine: SKYACTIV-G 2.0L I4 181hp 151ft. lbs. Drive: rwd Transmission: Manual, 6-Spd SKYACTIV-MT VIN: JM1NDAB71K0305827Save Money By Financing With CarvanaBuy for cash, use your financial institution, or get financing from us. Either way, you can complete the process and see all your options all online. If you decide to finance through us, our interactive financing dials will help you find the right payment plan for your life.Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/1511846651📱 or just text us at 855-976-4304 using this stock number: 2000455570Dealer Disclosure: Price excludes tax, title, and registration (which we handle for you).Disclaimer: You agree that by providing your phone number, Carvana, or Carvana’s authorized representatives*, may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase, for marketing/sales purposes, or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this Mazda MX-5 Miata, we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 855-976-4304*Including, but not limited to, Bridgecrest Credit Company, GO Financial and SilverRock Automotive.*Mazda* *MX-5* *Miata* *MX5* *Mazda* *MX-5* *Miata* *MX* *5* *Mazda* *MX-5* *Miata* *Cloth* *Mazda* *MX-5* *Miata* *LS* *Mazda* *MX-5* *Miata* *SE* *Mazda* *MX-5* *Miata* *Base* *Mazda* *MX-5* *Miata* *Club* *Power* *Retractable* *Mazda* *MX-5* *Miata* *Grand* *Touring* *Mazda* *MX-5* *Miata* *Grand* *Touring* *Power* *Retractable* *Mazda* *MX-5* *Miata* *Sport* *Mazda* *MX-5* *Miata* *Special* *Edition* *Convertible* 2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00",2019 Mazda MX-5 Miata Sport
40,2017 Jeep Compass Latitude Sport Utility 4D suv Gray - FINANCE ONLINE,15900,https://images.craigslist.org/01111_fqEXHebiceZ_600x450.jpg,"Vehicle Stock# 2000470787📱 You can immediately confirm the availability of this vehicle by texting 855-976-4304 using this stock number: 2000470787*** We have 359 Jeep Compass in stock starting at $12700 as of 02/09! ***Find the perfect one for you:http://www.carvanaauto.com/4700609-7193Why Shop With Us?150-POINT INSPECTION: We put each vehicle through a 150-point inspection so that you can be 100% confident in the quality and safety of your vehicle. This inspection includes everything from tread depth of tires to thickness of brake pads to exterior paint quality to Bluetooth compatibility.NO ACCIDENTS: We do not sell cars that have been in a reported accident or have a frame or structural damage.FLEXIBLE FINANCING, TRADE INS WELCOME: Need financing? Pick a combination of down and monthly payments that work for you. Have a trade-in? We will give you a value in 2 minutes.COST SAVINGS: Carvana's business model has fewer expenses and no bloated fees compared to your local dealership.PREMIUM DETAIL: We go the extra mile so that your car is looking as good as new. There are a lot of specifics that we won’t list here (we wash, clean, buff, paint, polish, wax, seal), but trust us that when your car arrives, it’s going to look sweet.7 DAY TEST OWN MONEY BACK GUARANTEE: Every Carvana car comes with a 7-day money-back guarantee. Why? It takes more than 15-minutes to make a decision on your next car.Vehicle Info for Stock# 2000470787Trim: Latitude Sport Utility 4D suv Mileage: 16k miles Exterior Color: Gray Interior Color: Dk. Gray Engine: 2.4L I4 172hp 165ft. lbs. Drive: 4wd Transmission: Auto, 6-Spd AutoStick VIN: 1C4NJDEB0HD176006Save Money By Financing With CarvanaBuy for cash, use your financial institution, or get financing from us. Either way, you can complete the process and see all your options all online. If you decide to finance through us, our interactive financing dials will help you find the right payment plan for your life.Get PRE-QUALIFIED for your auto loan in 2 minutes - no hit to your credit:http://finance.carvanaauto.com/1511846651📱 or just text us at 855-976-4304 using this stock number: 2000470787Dealer Disclosure: Price excludes tax, title, and registration (which we handle for you).Disclaimer: You agree that by providing your phone number, Carvana, or Carvana’s authorized representatives*, may call and/or send text messages (including by using equipment to automatically dial telephone numbers) about your interest in a purchase, for marketing/sales purposes, or for any other servicing or informational purpose related to your account. You do not have to consent to receiving calls or texts to purchase from Carvana. While every reasonable effort is made to ensure the accuracy of the information for this Jeep Compass, we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Carvana at 855-976-4304*Including, but not limited to, Bridgecrest Credit Company, GO Financial and SilverRock Automotive.*Jeep* *Compass* *Sport* *Jeep* *Compass* *Latitude* *Jeep* *Compass* *Limited* *Jeep* *Compass* *70th* *Anniversary* *edition* *Jeep* *Compass* *Altitude* *edition* *Cross* *Over* *SUV* 2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00",2017 Jeep Compass Latitude Sport
